,profile_id,predicted_list
6138,22450,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6139,22453,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6140,22466,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6141,22467,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6142,22470,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6143,22473,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6144,22480,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6145,22481,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6146,22484,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6147,22485,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6148,22488,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6149,22489,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6150,22490,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6151,22493,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6152,22496,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6153,22498,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6154,22506,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6155,22507,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6156,22508,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6157,22509,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6158,22511,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6159,22518,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6160,22521,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6161,22524,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6162,22525,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6163,22529,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6164,22531,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6165,22533,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6166,22535,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6167,22537,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6168,22540,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6169,22543,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6170,22553,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6171,22560,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6172,22563,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6173,22566,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6174,22568,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6175,22573,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6176,22574,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6177,22576,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6178,22580,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6179,22584,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6180,22585,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6181,22586,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6182,22587,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6183,22596,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6184,22598,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6185,22599,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6186,22600,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6187,22601,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6188,22602,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6189,22611,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6190,22613,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6191,22616,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6192,22620,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6193,22624,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6194,22627,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6195,22633,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6196,22634,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6197,22658,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6198,22667,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6199,22673,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6200,22679,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6201,22680,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6202,22692,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6203,22693,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6204,22697,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6205,22703,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6206,22708,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6207,22711,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6208,22712,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6209,22719,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6210,22720,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6211,22727,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6212,22728,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6213,22729,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6214,22730,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6215,22731,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6216,22735,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6217,22737,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6218,22738,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6219,22741,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6220,22742,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6221,22747,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6222,22750,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6223,22753,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6224,22754,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6225,22762,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6226,22768,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6227,22769,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6228,22770,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6229,22772,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6230,22775,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6231,22778,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6232,22779,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6233,22781,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6234,22783,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6235,22790,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6236,22795,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6237,22798,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6238,22803,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6239,22806,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6240,22812,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6241,22817,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6242,22819,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6243,22824,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6244,22828,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6245,22832,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6246,22835,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6247,22838,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6248,22844,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6249,22847,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6250,22852,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6251,22854,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6252,22858,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6253,22865,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6254,22866,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6255,22867,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6256,22871,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6257,22874,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6258,22875,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6259,22881,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6260,22884,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6261,22885,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6262,22889,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6263,22890,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6264,22893,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6265,22896,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6266,22899,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6267,22900,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6268,22913,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6269,22914,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6270,22918,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6271,22921,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6272,22922,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6273,22924,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6274,22931,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6275,22934,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6276,22936,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6277,22940,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6278,22942,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6279,22943,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6280,22948,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6281,22950,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6282,22952,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6283,22956,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6284,22957,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6285,22961,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6286,22964,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6287,22972,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6288,22974,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6289,22981,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6290,22982,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6291,22983,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6292,22988,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6293,22997,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6294,23006,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6295,23011,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6296,23014,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6297,23015,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6298,23018,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6299,23020,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6300,23022,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6301,23025,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6302,23028,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6303,23029,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6304,23031,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6305,23032,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6306,23033,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6307,23034,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6308,23039,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6309,23040,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6310,23046,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6311,23049,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6312,23060,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6313,23063,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6314,23066,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6315,23068,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6316,23075,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6317,23081,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6318,23096,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6319,23099,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6320,23103,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6321,23105,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6322,23109,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6323,23111,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6324,23113,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6325,23119,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6326,23123,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6327,23124,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6328,23125,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6329,23132,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6330,23134,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6331,23144,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6332,23147,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6333,23148,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6334,23150,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6335,23156,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6336,23157,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6337,23163,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6338,23164,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6339,23165,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6340,23166,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6341,23167,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6342,23168,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6343,23172,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6344,23175,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6345,23176,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6346,23178,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6347,23179,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6348,23181,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6349,23183,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6350,23189,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6351,23190,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6352,23196,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6353,23197,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6354,23198,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6355,23200,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6356,23211,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6357,23214,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6358,23216,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6359,23226,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6360,23233,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6361,23239,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6362,23241,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6363,23243,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6364,23248,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6365,23249,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
6366,23251,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
